QuestionerId,QuotesId,OfferId,Status,TopicCreatedOn,LeadType
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,6afc3597-2031-46e4-8c40-522223bc92cc,0,2018-01-19 17:07:49 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,3ade2bba-0787-4964-84d6-446221c29c2f,2,2018-01-19 17:07:53 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,932add9a-2c1e-48b3-a6d3-3c4d99f75f5b,2,2018-01-19 17:07:56 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,d8cf7b58-8ec2-42ac-83b0-96dbe82bef6f,2,2018-01-19 17:07:58 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,d60168f6-26dd-483e-8458-9a527839d748,0,2018-01-19 17:08:00 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,58cc67a7-4fa0-4cf6-a984-7ebd4c175716,2,2018-01-19 17:08:01 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,0404c701-7551-46d3-8d44-78a9794511d7,2,2018-01-19 17:08:03 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,4adb4b87-1cf0-47e3-8a21-d42a04130d40,3d6eb65c-8c19-4f02-a80c-22388f19ab52,0,2018-01-19 17:08:07 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,811308e1-72b7-41aa-b763-1256b0f3c620,755f3490-bde3-4c15-b202-d7f04227bcf6,2,2018-01-19 17:08:35 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,811308e1-72b7-41aa-b763-1256b0f3c620,9786062a-6e5b-4540-9151-5507fc109d40,2,2018-01-19 17:08:37 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,811308e1-72b7-41aa-b763-1256b0f3c620,04e41405-5426-48ce-975a-b9219859a2bf,0,2018-01-19 17:09:05 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,811308e1-72b7-41aa-b763-1256b0f3c620,6fe2c78a-c305-4c6f-8c1c-ed5811aa2fdc,2,2018-01-19 17:09:12 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,811308e1-72b7-41aa-b763-1256b0f3c620,f98ad9e7-6bf2-41c1-be6e-df6fc4204a0e,0,2018-01-19 17:09:14 GMT,NULL
f7092537-097f-46e1-a6bc-86469a5ce0f0,811308e1-72b7-41aa-b763-1256b0f3c620,1254ecbd-327b-4b8e-9181-49006c1ea813,2,2018-01-19 17:09:16 GMT,NULL
bfc32514-9eab-4b23-ad91-de78d3a7ce41,9a209366-56f7-4315-b25c-e3acb473a3f1,1e83721f-36c8-45cc-8bee-33d2a3e5a4ac,0,2018-01-19 17:21:53 GMT,NULL
7cefc342-086a-4d81-829b-894f6eeab190,247f346d-ad44-4458-b21b-41f6ad97818c,1f48557c-e05b-42b1-bd2d-ce4baf318d07,1,2018-01-19 17:36:43 GMT,NULL
5a0816ab-264b-4276-b1ba-2a6c056a2782,82774bdf-75c0-4660-9585-7c7a2dc66e79,2311d0c4-d340-4b58-9ace-205a105bc19c,1,2018-01-19 17:53:05 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,615ff059-ae29-48f2-8089-7e3f03d7be97,0,2018-01-19 18:57:15 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,45c307ce-f403-4611-a156-cd94fc5ad57f,0,2018-01-19 18:57:41 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,7afb6cf7-9795-499a-bc23-ea5f57429953,2,2018-01-19 18:58:06 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,a5786eec-5cea-4771-89e0-16f88f366f6d,0,2018-01-19 18:58:49 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,1c0edb35-9d6b-4901-8503-716617432880,2,2018-01-19 18:59:02 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,563f4be0-17ab-4174-87d8-e8fbb300a929,2,2018-01-19 18:59:22 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,2d1ce1b3-58e3-4db9-802d-4a0028e8d725,0,2018-01-19 18:59:37 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,f1010241-d3fc-48ac-8029-78dd9207f716,0,2018-01-19 18:59:46 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,94a78b0f-dc6d-46e2-b1bb-14f6d46b8f7b,0,2018-01-19 18:59:53 GMT,NULL
1bce2947-53d0-4596-9958-b4e1afcd0bad,a2ba84b4-3ed7-47fd-be97-24d236cad169,cbef17ac-41f1-4b7e-805a-1a5218ffa6ce,2,2018-01-19 18:59:58 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,8de91337-df2f-4a8e-bf4a-d4b3fe044976,2,2018-01-19 19:00:02 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,dc172ba6-d31a-482d-af17-d8cc305c2d65,2,2018-01-19 19:00:40 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,69b2284c-2c69-4057-aca8-2272f0377f0a,0,2018-01-19 19:01:01 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,fdf60f16-e62c-4c64-aa01-cc392cf2c8ec,0,2018-01-19 19:01:35 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,11bc3486-b440-4ca4-a324-b0de55f125de,0,2018-01-19 19:01:44 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,6e292303-564a-4344-9554-898e1e7f84e3,2,2018-01-19 19:02:50 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,bcaf2963-7ec3-46ca-ad0e-2d582a353398,0,2018-01-19 19:02:59 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,2ffdf131-a65d-413a-b91e-0eec6c0a64ec,0,2018-01-19 19:03:09 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,b3f07b1f-1179-4c72-b98d-628e855e4e8f,2,2018-01-19 19:03:16 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,1a5447d1-db0d-495e-a6fd-2b3995e475f2,0,2018-01-19 19:03:41 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,488ab86a-3b8c-4b1a-98ab-2b82c4254c4d,2,2018-01-19 19:04:08 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,0424c02c-2e19-4968-9874-e95f4f57e600,0,2018-01-19 19:05:15 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,a1078dbd-0fb3-43c0-a540-cff66a0d9515,2,2018-01-19 19:05:21 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,1dfc5dbb-4c49-47d9-97c8-a35a190a46fa,2,2018-01-19 19:05:25 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,8810d10e-96a9-400e-a1ab-c957d76cecdc,2,2018-01-19 19:05:45 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,9e8867d9-b8e5-4dea-900e-b6c957d33471,0,2018-01-19 19:06:21 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,1892b857-baf4-46a2-8f13-82dba6e51b66,2,2018-01-19 19:06:29 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,f53e8811-340d-41c8-8e71-5c0e530b26c7,0,2018-01-19 19:06:39 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,34db6315-d865-4c16-b9f2-591efab196c2,2,2018-01-19 19:10:14 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,ad165198-73f9-4b46-9772-b4303b86eb96,0,2018-01-19 19:10:18 GMT,NULL
58aafb2f-c1dd-49fd-8950-e9803fc2a4f3,132a4b78-e1f6-4dc4-ba8d-f1262ac5ebfe,81437b6a-21e2-468d-911e-101be91342ad,2,2018-01-19 19:10:21 GMT,NULL
e62bc548-32dd-4ff3-a5f1-9ee87de35f8f,21ae1f2b-121d-4981-b6d4-ead6bcb210dd,1d351b71-4271-425f-9db6-2b1b59c74640,0,2018-01-19 19:25:04 GMT,NULL
e62bc548-32dd-4ff3-a5f1-9ee87de35f8f,21ae1f2b-121d-4981-b6d4-ead6bcb210dd,f34ee7b5-c4ab-42df-8bf3-c7bdf3c994a3,0,2018-01-19 19:25:22 GMT,NULL
e62bc548-32dd-4ff3-a5f1-9ee87de35f8f,21ae1f2b-121d-4981-b6d4-ead6bcb210dd,034d204c-8b3a-4bda-9ddc-d6ac3a28a505,0,2018-01-19 19:25:32 GMT,NULL
e62bc548-32dd-4ff3-a5f1-9ee87de35f8f,21ae1f2b-121d-4981-b6d4-ead6bcb210dd,6d04139b-d7fb-41ea-86c1-ae7dd36b0e9a,0,2018-01-19 19:25:34 GMT,NULL
e62bc548-32dd-4ff3-a5f1-9ee87de35f8f,21ae1f2b-121d-4981-b6d4-ead6bcb210dd,caf7436a-f764-44d5-bd91-ee0a7a87ad46,0,2018-01-19 19:25:40 GMT,NULL
1b649bf9-4036-4917-93f7-123255299551,7421538a-31bf-42cc-a4b6-87c0a37fe805,729edf40-a612-406c-bc7a-b5e7e000d354,0,2018-01-19 20:08:14 GMT,NULL
a371464a-c7a0-4459-b735-21bddd208c23,1afe425c-691c-48fa-8d16-1677096ceb56,37144281-750a-4f98-82b4-ab8738dd1e12,0,2018-01-19 20:55:24 GMT,NULL
a371464a-c7a0-4459-b735-21bddd208c23,1afe425c-691c-48fa-8d16-1677096ceb56,e650e149-066b-4fdc-b9d9-c7d261760d95,0,2018-01-19 20:55:28 GMT,NULL
a371464a-c7a0-4459-b735-21bddd208c23,1afe425c-691c-48fa-8d16-1677096ceb56,6c7ebd31-b280-4b26-935b-1201945e6eb8,2,2018-01-19 20:55:31 GMT,NULL
a371464a-c7a0-4459-b735-21bddd208c23,1afe425c-691c-48fa-8d16-1677096ceb56,f44cebeb-d88e-402b-bce3-aff62a66f81f,0,2018-01-19 20:55:45 GMT,NULL
6b9a09c7-9fb7-4c1b-9018-701ec2e9e0aa,68947f4b-99fc-4ba9-906c-510bb1f18d33,98dd6fc6-81a3-4d46-8091-2fd2e3046884,0,2018-01-19 21:00:19 GMT,NULL
233f82ef-df17-4e73-85c4-c3120cd188d6,b3e1b012-2620-4c82-ba5a-bb378aaeabae,51078693-2932-453a-8bdb-f25b30b2e12b,0,2018-01-19 21:49:01 GMT,NULL
cb51ebc1-425f-4591-b90c-4684c7681ff5,b8fdd6b5-2fef-4e91-b634-8b7788f9365a,3d886efc-678e-4ae5-88f9-6884d7a45764,0.00E+00,2018-01-19 21:49:07 GMT,NULL
233f82ef-df17-4e73-85c4-c3120cd188d6,b3e1b012-2620-4c82-ba5a-bb378aaeabae,bf729300-9811-4fb9-8c70-1925c154f747,0,2018-01-19 21:49:10 GMT,NULL
233f82ef-df17-4e73-85c4-c3120cd188d6,b3e1b012-2620-4c82-ba5a-bb378aaeabae,ecac3ad4-737d-4815-96ed-d842728d49c8,2,2018-01-19 21:49:21 GMT,NULL
233f82ef-df17-4e73-85c4-c3120cd188d6,b3e1b012-2620-4c82-ba5a-bb378aaeabae,0dc7ae30-c09d-4e09-b2af-b5bfefb9118c,0.00E+00,2018-01-19 21:49:29 GMT,NULL
233f82ef-df17-4e73-85c4-c3120cd188d6,b3e1b012-2620-4c82-ba5a-bb378aaeabae,179c4dc3-8c54-4711-80c2-07c7e929ec39,0,2018-01-19 21:49:38 GMT,NULL
cc03a293-9671-41ee-bcef-9f6e0f259710,b46acda3-b795-4f46-803d-33461417677e,cec173d7-2067-4a85-8a4e-4e68d9062b87,2,2018-01-19 22:20:23 GMT,NULL
cc03a293-9671-41ee-bcef-9f6e0f259710,b46acda3-b795-4f46-803d-33461417677e,9850e95e-2653-48e5-b747-7271770ac10e,2,2018-01-19 22:20:28 GMT,NULL
cc03a293-9671-41ee-bcef-9f6e0f259710,b46acda3-b795-4f46-803d-33461417677e,6e35f2f0-199d-4b89-a034-c2dc93569879,2,2018-01-19 22:20:34 GMT,NULL
cc03a293-9671-41ee-bcef-9f6e0f259710,b46acda3-b795-4f46-803d-33461417677e,20513a9a-105c-4dc4-98fb-936beabf2dc4,0,2018-01-19 22:20:40 GMT,NULL
cc03a293-9671-41ee-bcef-9f6e0f259710,b46acda3-b795-4f46-803d-33461417677e,b9b59021-243f-4e77-969a-610d469ce715,0,2018-01-19 22:20:45 GMT,NULL
1cc39d35-5741-4b95-913f-fc10774abad5,e75d0537-2d25-4b0f-aea4-2dd7acc162e9,622b222d-4b7e-4e22-8b29-870aca1e6070,1,2018-01-19 22:25:11 GMT,NULL
573e4e22-513e-45f2-9b26-c633311213df,2cb03aca-41c1-4f66-8c37-ddd931e0be46,b6a955c3-f91e-4d2e-a579-7cec1fb7ebe4,0,2018-01-19 23:30:05 GMT,NULL
573e4e22-513e-45f2-9b26-c633311213df,2cb03aca-41c1-4f66-8c37-ddd931e0be46,6760e23b-be48-466d-a5ed-a26ea5c14f16,0,2018-01-19 23:32:40 GMT,NULL
573e4e22-513e-45f2-9b26-c633311213df,2cb03aca-41c1-4f66-8c37-ddd931e0be46,26efe6a8-3da4-4fa4-aa6b-17d605762f4a,0,2018-01-19 23:33:07 GMT,NULL
03cbf811-2d3a-4ab4-94e0-a27b7f6ff88a,f7386743-67a0-4c32-9ce4-76a7912dbdb6,e363c80a-0489-479f-9277-c6722f82978d,0,2018-01-20 00:40:34 GMT,NULL
f01a3f4a-4d26-4d56-bd2b-e5a4447ee925,650a0ea8-9083-46f3-825b-c21ee2c06d1e,3fcb8a22-3242-4c6d-83a9-363f66db7dc5,0,2018-01-20 02:28:02 GMT,NULL
fcf09d45-90b3-493e-b501-e92816d8598a,e0b0448b-f60a-43f0-bdd5-1d67d6170959,11b1ced2-9055-40d2-ae10-7c218b08aa89,2,2018-01-20 02:29:25 GMT,NULL
fcf09d45-90b3-493e-b501-e92816d8598a,e0b0448b-f60a-43f0-bdd5-1d67d6170959,281c6af1-4eba-4d0e-bf6f-a7059a1f7ec7,2,2018-01-20 02:29:37 GMT,NULL
fcf09d45-90b3-493e-b501-e92816d8598a,e0b0448b-f60a-43f0-bdd5-1d67d6170959,ffadddc6-c3cf-46e5-8501-79b3d460c6cd,2,2018-01-20 02:29:57 GMT,NULL
2d29a601-c3f0-4fbc-a25d-02af82bfc300,611b93ce-b379-487c-b3a5-cedd3d2e437f,73a44dbf-62c1-4b9f-8f74-45224b063819,0,2018-01-20 02:41:25 GMT,NULL
2d29a601-c3f0-4fbc-a25d-02af82bfc300,611b93ce-b379-487c-b3a5-cedd3d2e437f,385ed388-9c78-47e0-8232-68c53362ae7d,0,2018-01-20 02:43:31 GMT,NULL
2d29a601-c3f0-4fbc-a25d-02af82bfc300,611b93ce-b379-487c-b3a5-cedd3d2e437f,a48cf49f-2a02-4648-a2da-0caad23de472,2,2018-01-20 02:43:51 GMT,NULL
2d29a601-c3f0-4fbc-a25d-02af82bfc300,611b93ce-b379-487c-b3a5-cedd3d2e437f,05b1e5fb-6e9a-4373-927f-eec0cc8c16b7,2,2018-01-20 02:43:58 GMT,NULL
2d29a601-c3f0-4fbc-a25d-02af82bfc300,611b93ce-b379-487c-b3a5-cedd3d2e437f,76cecfad-65f1-405d-88bd-e77a7bdf46c1,0,2018-01-20 02:45:16 GMT,NULL
49817ae3-51bd-4c85-91f6-71cf4773940c,715d29ab-9046-48ed-a6cb-0647565511b6,15c95a84-c10a-41d3-a4f1-2ffc87d457f6,0,2018-01-20 03:22:42 GMT,NULL
49817ae3-51bd-4c85-91f6-71cf4773940c,715d29ab-9046-48ed-a6cb-0647565511b6,bbbf04b2-ce03-4594-865b-9b2722166e42,0,2018-01-20 03:22:45 GMT,NULL
49817ae3-51bd-4c85-91f6-71cf4773940c,715d29ab-9046-48ed-a6cb-0647565511b6,1dc31ddf-0c5d-4d98-a711-8c242d197b78,0,2018-01-20 03:22:46 GMT,NULL
49817ae3-51bd-4c85-91f6-71cf4773940c,715d29ab-9046-48ed-a6cb-0647565511b6,bfd5e548-34de-434f-a12b-87130a7b836e,0,2018-01-20 03:22:50 GMT,NULL
49817ae3-51bd-4c85-91f6-71cf4773940c,715d29ab-9046-48ed-a6cb-0647565511b6,af7815f1-5b8b-4606-ac7b-e7da488a82ae,2,2018-01-20 03:22:53 GMT,NULL
9611fac3-43f7-42a3-9c00-5a988eae2b1c,3fc2133e-c534-49db-bae2-861e4cd76ea9,6b32a20b-26c2-4fa9-8cbf-a5e7da5835ce,2,2018-01-20 06:24:02 GMT,NULL
9611fac3-43f7-42a3-9c00-5a988eae2b1c,3fc2133e-c534-49db-bae2-861e4cd76ea9,d87d93d3-d3f4-4235-9614-def9835d89da,2,2018-01-20 06:24:10 GMT,NULL
a47338ad-56ee-4b7b-85d0-e494ab6cc792,85a82f4e-e587-478f-8265-8b96c777db7c,4a145468-f969-4174-b320-744eedaf94d2,2,2018-01-20 12:58:09 GMT,NULL
a47338ad-56ee-4b7b-85d0-e494ab6cc792,85a82f4e-e587-478f-8265-8b96c777db7c,cff19b60-67df-4b86-8914-63457cd38f1a,1,2018-01-20 13:03:07 GMT,NULL
39594d10-7ef7-468b-bea3-c0e9f7baeaa0,2cd09b3e-97a1-4cd3-8abd-9f2c5bbee407,1621d98c-517d-43cc-a724-c08c8f423175,2,2018-01-20 13:43:40 GMT,NULL
61c964b7-08ae-4171-8409-387da6e0ce13,5ff014b3-a455-47e6-8231-03adb29da1e2,49810b6b-979c-4849-99c3-9569aa7a5661,0,2018-01-20 14:56:45 GMT,NULL
61c964b7-08ae-4171-8409-387da6e0ce13,5ff014b3-a455-47e6-8231-03adb29da1e2,705f8f79-6d55-451f-9a70-b39ad8571af4,2,2018-01-20 14:56:50 GMT,NULL
61c964b7-08ae-4171-8409-387da6e0ce13,5ff014b3-a455-47e6-8231-03adb29da1e2,46e2a557-d71d-4b3c-8979-03e04236bde1,0,2018-01-20 14:56:55 GMT,NULL
61c964b7-08ae-4171-8409-387da6e0ce13,5ff014b3-a455-47e6-8231-03adb29da1e2,50f0b440-e15a-40cc-a0c4-db9463e768a5,0,2018-01-20 14:57:07 GMT,NULL
61c964b7-08ae-4171-8409-387da6e0ce13,5ff014b3-a455-47e6-8231-03adb29da1e2,71305602-cc24-41b0-ab1e-946de8dad697,0,2018-01-20 14:57:19 GMT,NULL
f5fd1126-4256-4844-a9e1-67a1bfbd3408,b597fc5b-f15d-4f4a-a3fc-84d66940fa43,7290b1b1-a1fa-432b-8716-2b65a00fa0eb,2,2018-01-20 15:21:53 GMT,NULL
f5fd1126-4256-4844-a9e1-67a1bfbd3408,b597fc5b-f15d-4f4a-a3fc-84d66940fa43,68a2f34b-1111-4bdd-8bfc-cb0e18c22ce5,0,2018-01-20 15:22:08 GMT,NULL
f5fd1126-4256-4844-a9e1-67a1bfbd3408,b597fc5b-f15d-4f4a-a3fc-84d66940fa43,40b7f427-5ccd-4dc8-bb6e-b402d2c8c680,2,2018-01-20 15:22:26 GMT,NULL
f5fd1126-4256-4844-a9e1-67a1bfbd3408,b597fc5b-f15d-4f4a-a3fc-84d66940fa43,a098ed5c-9246-4a6e-b51b-63138b1c532f,0,2018-01-20 15:22:31 GMT,NULL
d82d09d5-249a-4b3f-b8f1-e939c042e0e2,f386c522-7a56-4281-828e-f758103e744c,b2977819-0263-46ff-b215-4b304b9458ba,0,2018-01-20 16:05:33 GMT,NULL
6f9f8700-cacc-4ee1-8837-aa70bad9d40d,a3a762a3-6d6e-4096-92ad-6deb9d327c37,f3626f5c-22e9-4274-80b3-4c8d51654ce9,0,2018-01-20 17:47:51 GMT,NULL
9acfca30-4f0c-40f1-a371-1783e5637f43,305ff231-d4bd-47c1-a28d-39c6e4f4bb9b,b85b05d9-7865-4134-8a03-423817ba8684,0,2018-01-20 18:17:45 GMT,NULL
7b1ad08e-023a-4259-a833-393f99788665,f8f55066-6b22-47b7-9f7e-b6467c297631,5d23194f-5201-4c45-b735-8253f1aef6e7,1,2018-01-20 18:32:30 GMT,NULL
01e5e17c-d645-4c29-ad0d-38ee09931556,03af0b65-dd84-4af4-a020-a402f7e3e643,a0c8c980-a684-43a6-9de0-815ef238797c,0,2018-01-20 18:36:51 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,49652c87-cb0c-4012-b14f-68e8aef437a4,0,2018-01-20 18:44:38 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,26688c20-6842-44b0-959e-484494bad4b5,2,2018-01-20 18:45:23 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,e2235980-3138-4817-a464-1d4e15590056,2,2018-01-20 18:45:30 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,d28aebb5-1a90-4b65-9939-aa27659b38b3,0,2018-01-20 18:47:59 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,6ab02250-4a4d-4d17-86c6-859d77e26bb0,0,2018-01-20 18:48:04 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,7b718ab9-9135-4a01-9df7-5df64cf0e6ff,2,2018-01-20 18:48:24 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,ca2872fc-d1a6-45ab-81a4-5208c920c3c7,2,2018-01-20 18:49:02 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,af7f6151-394e-4b57-8910-0d83d6372d8e,2,2018-01-20 18:49:11 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,49b7f9f0-bb02-4865-a961-250cbaeec48a,2,2018-01-20 18:49:50 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,2dea6686-db5d-4459-97aa-2c5a3b2e1b95,0,2018-01-20 18:50:01 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,95e7eef9-db3f-4648-81c5-954c2f36321f,0,2018-01-20 18:50:33 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,d563ed23-cea1-4459-8d38-8c9bcb683782,0,2018-01-20 18:50:37 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,251bd577-fc24-4390-a962-27906e641b40,0,2018-01-20 18:50:55 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,30c96ae7-15ff-4769-b924-8d6a280de1da,2,2018-01-20 18:51:00 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,6462e84e-1f73-423a-a82e-d07e3390d208,2,2018-01-20 18:51:05 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,565c69ce-7de1-4ad6-a742-467397fa7f98,2,2018-01-20 18:52:18 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,3196f511-2745-45be-98e6-1ed0703c2f73,0,2018-01-20 18:52:38 GMT,NULL
02b1b66b-082e-4906-8e72-946c2dbf571e,90b1bd4d-096c-470d-b4cc-155d8475295e,ccaff0e8-b413-40e7-877a-85fc17900f5c,0,2018-01-20 18:53:13 GMT,NULL
4f8db0cb-5d9d-41d8-a66b-0a7bb8453682,d4e82f9c-639a-406f-922f-d7a3e96de49c,23c640f7-06c6-4c86-bcca-4f08a7db244d,2,2018-01-20 19:09:06 GMT,NULL
4f8db0cb-5d9d-41d8-a66b-0a7bb8453682,d4e82f9c-639a-406f-922f-d7a3e96de49c,409db6b7-6dbc-438b-a18e-0c3451803691,0,2018-01-20 19:09:12 GMT,NULL
4f8db0cb-5d9d-41d8-a66b-0a7bb8453682,d4e82f9c-639a-406f-922f-d7a3e96de49c,6011e47d-c29b-4bc3-a23e-c0c679a5db1f,2,2018-01-20 19:09:24 GMT,NULL
4f8db0cb-5d9d-41d8-a66b-0a7bb8453682,d4e82f9c-639a-406f-922f-d7a3e96de49c,81ad3502-f484-4407-a266-4dde1ec4fed8,0,2018-01-20 19:09:28 GMT,NULL
4f8db0cb-5d9d-41d8-a66b-0a7bb8453682,d4e82f9c-639a-406f-922f-d7a3e96de49c,52817ff6-fa5d-48ed-bf50-ddfae8c116b6,2,2018-01-20 19:09:32 GMT,NULL
2eb9d32e-60a2-4800-9975-8ac02061a3ee,7675b8fe-d79f-4d1d-a203-32534a71e1e0,77e71c0c-830e-475c-9784-ccd0443b41ab,1,2018-01-20 19:23:00 GMT,NULL
